date,commodity,unit,min_price_npr,max_price_npr,avg_price_npr
2026-04-25,अदुवा,के.जी.,80.0,100.0,90.0
2026-04-25,आलु रातो(भारतीय),के जी,23.0,25.0,24.0
2026-04-25,आलु रातो(लाम्चो),के.जी.,20.0,25.0,22.5
2026-04-25,इमली,के.जी.,170.0,180.0,175.0
2026-04-25,काउली स्थानिय,के.जी.,30.0,40.0,35.0
2026-04-25,काक्रो(लोकल),के.जी.,30.0,50.0,40.0
2026-04-25,काक्रो(लोकलक्रस),के.जी.,50.0,60.0,55.0
2026-04-25,काक्रो(हाइब्रीड),के जी,20.0,30.0,25.0
2026-04-25,किवि,केजी,400.0,450.0,425.0
2026-04-25,कुरीलो,के.जी.,350.0,450.0,400.0
2026-04-25,कोइरालो,के.जी.,250.0,300.0,275.0
2026-04-25,खुर्सानी हरियो(अकबरे),के जी,400.0,500.0,450.0
2026-04-25,खुर्सानी हरियो(बुलेट),के जी,50.0,70.0,60.0
2026-04-25,खुर्सानी हरियो(माछे),के जी,70.0,80.0,75.0
2026-04-25,खुर्सानी हरियो(लाम्चो),के जी,80.0,100.0,90.0
2026-04-25,खु्र्सानी सुकेको,के.जी.,400.0,450.0,425.0
2026-04-25,गाजर(तराई),केजी,20.0,30.0,25.0
2026-04-25,गाजर(लोकल),के.जी.,45.0,55.0,50.0
2026-04-25,गान्टे मूला,के.जी.,40.0,50.0,45.0
2026-04-25,गुन्दुक,के.जी.,220.0,250.0,235.0
2026-04-25,गोलभेडा ठूलो(भारतीय),केजी,75.0,80.0,77.5
2026-04-25,गोलभेडा सानो(तराई),के जी,50.0,60.0,55.0
2026-04-25,गोलभेडा सानो(भारतीय),के जी,45.0,55.0,50.0
2026-04-25,गोलभेडा सानो(लोकल),के.जी.,45.0,52.0,48.5
2026-04-25,ग्याठ कोबी,के.जी.,40.0,50.0,45.0
2026-04-25,घिउ सिमी(राजमा),केजी,100.0,110.0,105.0
2026-04-25,घिउ सिमी(लोकल),के.जी.,10.0,30.0,23.75
2026-04-25,घिउ सिमी(हाइब्रीड),केजी,25.0,35.0,30.0
2026-04-25,घिरौला,के.जी.,30.0,40.0,35.0
2026-04-25,चमसूरको साग,के.जी.,70.0,80.0,75.0
2026-04-25,चिचिण्डो,के.जी.,40.0,50.0,45.0
2026-04-25,चुकुन्दर,के.जी.,40.0,50.0,45.0
2026-04-25,च्याउ(कन्य),के.जी.,220.0,250.0,235.0
2026-04-25,च्याउ(डल्ले),के जी,350.0,400.0,375.0
2026-04-25,छ्यापी सुकेको,के.जी.,100.0,120.0,110.0
2026-04-25,छ्यापी हरियो,के.जी.,80.0,90.0,85.0
2026-04-25,जिरीको साग,के.जी.,70.0,80.0,75.0
2026-04-25,टाटे सिमी,के.जी.,120.0,130.0,125.0
2026-04-25,तामा,के.जी.,130.0,150.0,140.0
2026-04-25,तितो करेला,के.जी.,50.0,70.0,60.0
2026-04-25,तोफु,के.जी.,130.0,150.0,140.0
2026-04-25,तोरीको साग,के.जी.,30.0,40.0,35.0
2026-04-25,नासपाती(चाइनिज),केजी,230.0,250.0,240.0
2026-04-25,न्यूरो,के.जी.,70.0,80.0,75.0
2026-04-25,परवर(तराई),केजी,70.0,80.0,75.0
2026-04-25,परवर(लोकल),के.जी.,70.0,80.0,75.0
2026-04-25,पार्सले,के.जी.,170.0,190.0,180.0
2026-04-25,पालूगो साग,के.जी.,90.0,100.0,95.0
2026-04-25,पिंडालू,के.जी.,40.0,50.0,45.0
2026-04-25,पुदीना,के.जी.,90.0,100.0,95.0
2026-04-25,प्याज सुकेको (भारतीय),के.जी.,33.0,36.0,34.5
2026-04-25,प्याज हरियो,के.जी.,50.0,70.0,60.0
2026-04-25,फर्सी पाकेको,के.जी.,55.0,60.0,57.5
2026-04-25,फर्सी हरियो(लाम्चो),के.जी.,15.0,25.0,20.0
2026-04-25,बकूला,के.जी.,40.0,60.0,50.0
2026-04-25,बन्दा(तराई),केजी,30.0,35.0,32.5
2026-04-25,बन्दा(लोकल),के.जी.,40.0,50.0,45.0
2026-04-25,बरेला,के.जी.,55.0,65.0,60.0
2026-04-25,बोडी(तने),के.जी.,30.0,50.0,38.75
2026-04-25,ब्रोकाउली,के.जी.,50.0,60.0,55.0
2026-04-25,भटमासकोशा,के.जी.,120.0,160.0,140.0
2026-04-25,भन्टा डल्लो,के.जी.,50.0,60.0,55.0
2026-04-25,भन्टा लाम्चो,के.जी.,40.0,50.0,45.0
2026-04-25,भिण्डी,के.जी.,60.0,80.0,70.0
2026-04-25,भेडे खु्र्सानी,के.जी.,90.0,100.0,95.0
2026-04-25,मटरकोशा,के.जी.,60.0,70.0,65.0
2026-04-25,मेथीको साग,के.जी.,70.0,80.0,75.0
2026-04-25,राजा च्याउ,के.जी.,280.0,300.0,290.0
2026-04-25,रातो बन्दा,के.जी.,40.0,50.0,45.0
2026-04-25,रायो साग,के.जी.,30.0,60.0,42.5
2026-04-25,लसुन सुकेको चाइनिज,के.जी.,190.0,200.0,195.0
2026-04-25,लसुन सुकेको नेपाली,के.जी.,100.0,130.0,115.0
2026-04-25,लसुन हरियो,के.जी.,180.0,200.0,190.0
2026-04-25,लौका,के.जी.,10.0,20.0,15.0
2026-04-25,सखरखण्ड,के.जी.,60.0,70.0,65.0
2026-04-25,सिताके च्याउ,के.जी.,800.0,1000.0,900.0
2026-04-25,सेतो मूला(हाइब्रीड),केजी,20.0,30.0,25.0
2026-04-25,सेलरी,के.जी.,160.0,180.0,170.0
2026-04-25,सौफको साग,के.जी.,70.0,80.0,75.0
2026-04-25,स्कूस,के.जी.,50.0,60.0,55.0
2026-04-25,स्थानीय काउली(ज्यापु),केजी,35.0,45.0,40.0
2026-04-25,हरियो धनिया,के.जी.,50.0,80.0,65.0
2026-04-25,हरियो फर्सी(डल्लो),केजी,20.0,30.0,23.75
2026-04-26,अदुवा,के.जी.,80.0,100.0,90.0
2026-04-26,आलु रातो(भारतीय),के जी,22.0,24.0,23.0
2026-04-26,आलु रातो(लाम्चो),के.जी.,20.0,25.0,22.5
2026-04-26,इमली,के.जी.,170.0,180.0,175.0
2026-04-26,काउली स्थानिय,के.जी.,20.0,30.0,24.17
2026-04-26,काक्रो(लोकल),के.जी.,40.0,50.0,43.33
2026-04-26,काक्रो(लोकलक्रस),के.जी.,50.0,60.0,55.0
2026-04-26,काक्रो(हाइब्रीड),के जी,20.0,25.0,21.67
2026-04-26,किवि,केजी,400.0,450.0,425.0
2026-04-26,कुरीलो,के.जी.,400.0,500.0,450.0
2026-04-26,कोइरालो,के.जी.,250.0,300.0,275.0
2026-04-26,खुर्सानी हरियो(अकबरे),के जी,400.0,500.0,450.0
2026-04-26,खुर्सानी हरियो(बुलेट),के जी,50.0,60.0,55.0
2026-04-26,खुर्सानी हरियो(माछे),के जी,50.0,60.0,55.0
2026-04-26,खुर्सानी हरियो(लाम्चो),के जी,70.0,80.0,75.0
2026-04-26,खु्र्सानी सुकेको,के.जी.,400.0,450.0,425.0
2026-04-26,गाजर(तराई),केजी,16.0,30.0,23.0
2026-04-26,गाजर(लोकल),के.जी.,40.0,60.0,50.0
2026-04-26,गान्टे मूला,के.जी.,40.0,50.0,45.0
2026-04-26,गुन्दुक,के.जी.,250.0,280.0,265.0
2026-04-26,गोलभेडा ठूलो(भारतीय),केजी,90.0,100.0,95.0
2026-04-26,गोलभेडा सानो(तराई),के जी,50.0,60.0,55.0
2026-04-26,गोलभेडा सानो(भारतीय),के जी,50.0,60.0,56.25
2026-04-26,गोलभेडा सानो(लोकल),के.जी.,55.0,65.0,59.0
2026-04-26,ग्याठ कोबी,के.जी.,40.0,50.0,45.0
2026-04-26,घिउ सिमी(राजमा),केजी,90.0,100.0,95.0
2026-04-26,घिउ सिमी(लोकल),के.जी.,15.0,30.0,22.5
2026-04-26,घिउ सिमी(हाइब्रीड),केजी,25.0,35.0,30.0
2026-04-26,घिरौला,के.जी.,25.0,35.0,31.25
2026-04-26,चमसूरको साग,के.जी.,60.0,70.0,65.0
2026-04-26,चिचिण्डो,के.जी.,30.0,40.0,35.0
2026-04-26,चुकुन्दर,के.जी.,50.0,70.0,60.0
2026-04-26,च्याउ(कन्य),के.जी.,220.0,250.0,235.0
2026-04-26,च्याउ(डल्ले),के जी,400.0,450.0,425.0
2026-04-26,छ्यापी सुकेको,के.जी.,100.0,120.0,110.0
2026-04-26,छ्यापी हरियो,के.जी.,80.0,90.0,85.0
2026-04-26,जिरीको साग,के.जी.,70.0,80.0,75.0
2026-04-26,टाटे सिमी,के.जी.,120.0,130.0,125.0
2026-04-26,तामा,के.जी.,120.0,140.0,130.0
2026-04-26,तितो करेला,के.जी.,40.0,60.0,48.0
2026-04-26,तोफु,के.जी.,130.0,150.0,140.0
2026-04-26,तोरीको साग,के.जी.,35.0,40.0,37.5
2026-04-26,नासपाती(चाइनिज),केजी,230.0,250.0,240.0
2026-04-26,न्यूरो,के.जी.,70.0,80.0,75.0
2026-04-26,परवर(तराई),केजी,60.0,70.0,65.0
2026-04-26,परवर(लोकल),के.जी.,50.0,60.0,55.0
2026-04-26,पार्सले,के.जी.,170.0,190.0,180.0
2026-04-26,पालूगो साग,के.जी.,70.0,80.0,75.0
2026-04-26,पिंडालू,के.जी.,45.0,55.0,50.0
2026-04-26,पुदीना,के.जी.,90.0,100.0,95.0
2026-04-26,प्याज सुकेको (भारतीय),के.जी.,34.0,36.0,35.0
2026-04-26,प्याज हरियो,के.जी.,100.0,120.0,110.0
2026-04-26,फर्सी पाकेको,के.जी.,55.0,60.0,57.5
2026-04-26,फर्सी हरियो(लाम्चो),के.जी.,15.0,25.0,20.0
2026-04-26,बकूला,के.जी.,40.0,60.0,50.0
2026-04-26,बन्दा(तराई),केजी,25.0,35.0,30.0
2026-04-26,बन्दा(लोकल),के.जी.,35.0,45.0,40.0
2026-04-26,बरेला,के.जी.,50.0,60.0,55.0
2026-04-26,बोडी(तने),के.जी.,20.0,40.0,28.33
2026-04-26,ब्रोकाउली,के.जी.,70.0,90.0,80.0
2026-04-26,भटमासकोशा,के.जी.,120.0,140.0,130.0
2026-04-26,भन्टा डल्लो,के.जी.,50.0,60.0,55.0
2026-04-26,भन्टा लाम्चो,के.जी.,40.0,50.0,45.0
2026-04-26,भिण्डी,के.जी.,50.0,80.0,62.5
2026-04-26,भेडे खु्र्सानी,के.जी.,100.0,120.0,110.0
2026-04-26,मटरकोशा,के.जी.,45.0,55.0,50.0
2026-04-26,मूला सेतो(लोकल),के.जी.,15.0,20.0,17.5
2026-04-26,मेथीको साग,के.जी.,60.0,70.0,65.0
2026-04-26,राजा च्याउ,के.जी.,280.0,300.0,290.0
2026-04-26,रातो बन्दा,के.जी.,40.0,50.0,45.0
2026-04-26,रायो साग,के.जी.,30.0,55.0,41.25
2026-04-26,लसुन सुकेको चाइनिज,के.जी.,190.0,200.0,195.0
2026-04-26,लसुन सुकेको नेपाली,के.जी.,95.0,130.0,108.75
2026-04-26,लसुन हरियो,के.जी.,180.0,200.0,190.0
2026-04-26,लौका,के.जी.,15.0,25.0,18.75
2026-04-26,सखरखण्ड,के.जी.,65.0,75.0,70.0
2026-04-26,सिताके च्याउ,के.जी.,800.0,1000.0,900.0
2026-04-26,सेतो मूला(हाइब्रीड),केजी,20.0,30.0,25.0
2026-04-26,सेलरी,के.जी.,160.0,180.0,170.0
2026-04-26,सौफको साग,के.जी.,70.0,80.0,75.0
2026-04-26,स्कूस,के.जी.,50.0,60.0,53.75
2026-04-26,हरियो धनिया,के.जी.,50.0,70.0,60.0
2026-04-26,हरियो फर्सी(डल्लो),केजी,12.0,25.0,17.0
2026-04-27,अदुवा,के.जी.,80.0,100.0,90.0
2026-04-27,आलु रातो(भारतीय),के जी,22.0,24.0,23.0
2026-04-27,आलु रातो(लाम्चो),के.जी.,20.0,25.0,22.5
2026-04-27,इमली,के.जी.,170.0,180.0,175.0
2026-04-27,काउली स्थानिय,के.जी.,15.0,30.0,23.75
2026-04-27,काक्रो(लोकल),के.जी.,40.0,55.0,47.5
2026-04-27,काक्रो(लोकलक्रस),के.जी.,50.0,70.0,60.0
2026-04-27,काक्रो(हाइब्रीड),के जी,20.0,30.0,25.0
2026-04-27,किवि,केजी,400.0,450.0,425.0
2026-04-27,कुरीलो,के.जी.,400.0,500.0,450.0
2026-04-27,कोइरालो,के.जी.,250.0,300.0,275.0
2026-04-27,खुर्सानी हरियो(अकबरे),के जी,400.0,500.0,450.0
2026-04-27,खुर्सानी हरियो(बुलेट),के जी,50.0,60.0,55.0
2026-04-27,खुर्सानी हरियो(माछे),के जी,50.0,70.0,58.75
2026-04-27,खुर्सानी हरियो(लाम्चो),के जी,70.0,80.0,75.0
2026-04-27,खु्र्सानी सुकेको,के.जी.,400.0,450.0,425.0
2026-04-27,गाजर(तराई),केजी,16.0,30.0,23.0
2026-04-27,गाजर(लोकल),के.जी.,45.0,60.0,52.5
2026-04-27,गान्टे मूला,के.जी.,40.0,50.0,45.0
2026-04-27,गुन्दुक,के.जी.,250.0,300.0,275.0
2026-04-27,गोलभेडा ठूलो(भारतीय),केजी,100.0,110.0,105.0
2026-04-27,गोलभेडा सानो(तराई),के जी,52.0,60.0,56.33
2026-04-27,गोलभेडा सानो(भारतीय),के जी,54.0,63.0,58.5
2026-04-27,गोलभेडा सानो(लोकल),के.जी.,55.0,65.0,59.5
2026-04-27,ग्याठ कोबी,के.जी.,40.0,50.0,45.0
2026-04-27,घिउ सिमी(राजमा),केजी,90.0,110.0,100.0
2026-04-27,घिउ सिमी(लोकल),के.जी.,15.0,30.0,22.5
2026-04-27,घिउ सिमी(हाइब्रीड),केजी,25.0,35.0,30.0
2026-04-27,घिरौला,के.जी.,25.0,35.0,30.0
2026-04-27,चमसूरको साग,के.जी.,60.0,70.0,65.0
2026-04-27,चिचिण्डो,के.जी.,30.0,40.0,35.0
2026-04-27,चुकुन्दर,के.जी.,50.0,70.0,62.5
2026-04-27,च्याउ(कन्य),के.जी.,200.0,220.0,210.0
2026-04-27,च्याउ(डल्ले),के जी,400.0,450.0,425.0
2026-04-27,जिरीको साग,के.जी.,80.0,100.0,90.0
2026-04-27,टाटे सिमी,के.जी.,120.0,130.0,125.0
2026-04-27,तामा,के.जी.,140.0,160.0,150.0
2026-04-27,तितो करेला,के.जी.,40.0,60.0,50.0
2026-04-27,तोफु,के.जी.,130.0,150.0,140.0
2026-04-27,तोरीको साग,के.जी.,35.0,40.0,37.5
2026-04-27,नासपाती(चाइनिज),केजी,230.0,250.0,240.0
2026-04-27,न्यूरो,के.जी.,70.0,80.0,75.0
2026-04-27,परवर(तराई),केजी,60.0,70.0,65.0
2026-04-27,परवर(लोकल),के.जी.,60.0,70.0,65.0
2026-04-27,पार्सले,के.जी.,180.0,200.0,190.0
2026-04-27,पालूगो साग,के.जी.,70.0,80.0,75.0
2026-04-27,पिंडालू,के.जी.,45.0,55.0,50.0
2026-04-27,पुदीना,के.जी.,100.0,110.0,105.0
2026-04-27,प्याज सुकेको (भारतीय),के.जी.,34.0,36.0,35.0
2026-04-27,प्याज हरियो,के.जी.,120.0,150.0,135.0
2026-04-27,फर्सी पाकेको,के.जी.,55.0,60.0,57.5
2026-04-27,फर्सी हरियो(लाम्चो),के.जी.,15.0,25.0,20.0
2026-04-27,बकूला,के.जी.,40.0,60.0,50.0
2026-04-27,बन्दा(तराई),केजी,25.0,35.0,30.0
2026-04-27,बन्दा(लोकल),के.जी.,35.0,50.0,42.5
2026-04-27,बरेला,के.जी.,50.0,60.0,55.0
2026-04-27,बोडी(तने),के.जी.,20.0,40.0,30.0
2026-04-27,ब्रोकाउली,के.जी.,60.0,90.0,75.0
2026-04-27,भटमासकोशा,के.जी.,120.0,140.0,130.0
2026-04-27,भन्टा डल्लो,के.जी.,50.0,60.0,55.0
2026-04-27,भन्टा लाम्चो,के.जी.,40.0,50.0,45.0
2026-04-27,भिण्डी,के.जी.,45.0,60.0,51.25
2026-04-27,भेडे खु्र्सानी,के.जी.,90.0,110.0,100.0
2026-04-27,मटरकोशा,के.जी.,45.0,55.0,50.0
2026-04-27,मूला सेतो(लोकल),के.जी.,15.0,20.0,17.5
2026-04-27,मेथीको साग,के.जी.,60.0,70.0,65.0
2026-04-27,राजा च्याउ,के.जी.,280.0,300.0,290.0
2026-04-27,रातो बन्दा,के.जी.,40.0,50.0,45.0
2026-04-27,रायो साग,के.जी.,40.0,60.0,50.0
2026-04-27,लसुन सुकेको चाइनिज,के.जी.,190.0,200.0,195.0
2026-04-27,लसुन सुकेको नेपाली,के.जी.,100.0,120.0,110.0
2026-04-27,लसुन हरियो,के.जी.,140.0,160.0,150.0
2026-04-27,लौका,के.जी.,15.0,25.0,20.0
2026-04-27,सखरखण्ड,के.जी.,65.0,75.0,70.0
2026-04-27,सजिवन,के.जी.,100.0,120.0,110.0
2026-04-27,सिताके च्याउ,के.जी.,800.0,1000.0,900.0
2026-04-27,सेतो मूला(हाइब्रीड),केजी,20.0,25.0,22.5
2026-04-27,सेलरी,के.जी.,160.0,180.0,170.0
2026-04-27,सौफको साग,के.जी.,70.0,80.0,75.0
2026-04-27,स्कूस,के.जी.,50.0,60.0,55.0
2026-04-27,हरियो फर्सी(डल्लो),केजी,15.0,25.0,20.0
2026-04-28,अदुवा,के.जी.,80.0,100.0,90.0
2026-04-28,आलु रातो(भारतीय),के जी,22.0,24.0,23.0
2026-04-28,आलु रातो(लाम्चो),के.जी.,20.0,25.0,22.5
2026-04-28,इमली,के.जी.,170.0,180.0,175.0
2026-04-28,काउली स्थानिय,के.जी.,20.0,35.0,26.43
2026-04-28,काक्रो(लोकल),के.जी.,40.0,50.0,46.25
2026-04-28,काक्रो(लोकलक्रस),के.जी.,50.0,60.0,55.0
2026-04-28,किवि,केजी,400.0,450.0,425.0
2026-04-28,कुरीलो,के.जी.,400.0,500.0,437.5
2026-04-28,कोइरालो,के.जी.,270.0,300.0,285.0
2026-04-28,खुर्सानी हरियो(अकबरे),के जी,400.0,500.0,450.0
2026-04-28,खुर्सानी हरियो(बुलेट),के जी,50.0,60.0,55.0
2026-04-28,खुर्सानी हरियो(माछे),के जी,50.0,60.0,55.0
2026-04-28,खुर्सानी हरियो(लाम्चो),के जी,70.0,80.0,75.0
2026-04-28,खु्र्सानी सुकेको,के.जी.,400.0,450.0,425.0
2026-04-28,गाजर(तराई),केजी,20.0,30.0,25.0
2026-04-28,गाजर(लोकल),के.जी.,45.0,60.0,52.5
2026-04-28,गान्टे मूला,के.जी.,40.0,50.0,45.0
2026-04-28,गुन्दुक,के.जी.,250.0,300.0,275.0
2026-04-28,गोलभेडा ठूलो(नेपाली),के.जी.,60.0,70.0,65.0
2026-04-28,गोलभेडा ठूलो(भारतीय),केजी,100.0,110.0,105.0
2026-04-28,गोलभेडा सानो(तराई),के जी,55.0,65.0,60.0
2026-04-28,गोलभेडा सानो(भारतीय),के जी,55.0,64.0,59.25
2026-04-28,गोलभेडा सानो(लोकल),के.जी.,60.0,70.0,63.75
2026-04-28,ग्याठ कोबी,के.जी.,40.0,50.0,45.0
2026-04-28,घिउ सिमी(राजमा),केजी,90.0,110.0,100.0
2026-04-28,घिउ सिमी(लोकल),के.जी.,15.0,30.0,22.5
2026-04-28,घिउ सिमी(हाइब्रीड),केजी,25.0,35.0,30.0
2026-04-28,घिरौला,के.जी.,30.0,50.0,38.0
2026-04-28,चमसूरको साग,के.जी.,70.0,80.0,75.0
2026-04-28,चिचिण्डो,के.जी.,30.0,40.0,35.0
2026-04-28,चुकुन्दर,के.जी.,60.0,70.0,65.0
2026-04-28,च्याउ(कन्य),के.जी.,180.0,200.0,190.0
2026-04-28,च्याउ(डल्ले),के जी,400.0,450.0,425.0
2026-04-28,जिरीको साग,के.जी.,80.0,90.0,85.0
2026-04-28,टाटे सिमी,के.जी.,120.0,130.0,125.0
2026-04-28,तरुल,के.जी.,80.0,100.0,90.0
2026-04-28,तामा,के.जी.,140.0,160.0,150.0
2026-04-28,तितो करेला,के.जी.,30.0,50.0,40.0
2026-04-28,तोफु,के.जी.,130.0,150.0,140.0
2026-04-28,तोरीको साग,के.जी.,25.0,35.0,30.0
2026-04-28,नासपाती(चाइनिज),केजी,230.0,250.0,240.0
2026-04-28,न्यूरो,के.जी.,70.0,80.0,75.0
2026-04-28,परवर(तराई),केजी,50.0,60.0,55.0
2026-04-28,परवर(लोकल),के.जी.,50.0,60.0,55.0
2026-04-28,पार्सले,के.जी.,180.0,200.0,190.0
2026-04-28,पालूगो साग,के.जी.,70.0,80.0,75.0
2026-04-28,पिंडालू,के.जी.,40.0,50.0,45.0
2026-04-28,पुदीना,के.जी.,100.0,110.0,105.0
2026-04-28,प्याज सुकेको (भारतीय),के.जी.,35.0,36.0,35.5
2026-04-28,प्याज हरियो,के.जी.,80.0,120.0,98.33
2026-04-28,फर्सी पाकेको,के.जी.,55.0,60.0,57.5
2026-04-28,फर्सी हरियो(लाम्चो),के.जी.,15.0,25.0,20.0
2026-04-28,बन्दा(तराई),केजी,30.0,35.0,32.5
2026-04-28,बन्दा(लोकल),के.जी.,35.0,45.0,40.0
2026-04-28,बोडी(तने),के.जी.,20.0,40.0,30.0
2026-04-28,ब्रोकाउली,के.जी.,50.0,80.0,68.0
2026-04-28,भटमासकोशा,के.जी.,140.0,180.0,157.5
2026-04-28,भन्टा डल्लो,के.जी.,40.0,50.0,45.0
2026-04-28,भन्टा लाम्चो,के.जी.,30.0,40.0,35.0
2026-04-28,भिण्डी,के.जी.,50.0,60.0,53.33
2026-04-28,भेडे खु्र्सानी,के.जी.,70.0,90.0,81.67
2026-04-28,मटरकोशा,के.जी.,40.0,50.0,45.0
2026-04-28,मूला सेतो(लोकल),के.जी.,15.0,20.0,17.5
2026-04-28,मेथीको साग,के.जी.,70.0,80.0,75.0
2026-04-28,राजा च्याउ,के.जी.,280.0,300.0,290.0
2026-04-28,रातो बन्दा,के.जी.,40.0,50.0,45.0
2026-04-28,रायो साग,के.जी.,30.0,50.0,40.0
2026-04-28,लसुन सुकेको चाइनिज,के.जी.,190.0,200.0,195.0
2026-04-28,लसुन सुकेको नेपाली,के.जी.,100.0,120.0,110.0
2026-04-28,लसुन हरियो,के.जी.,130.0,150.0,142.5
2026-04-28,लौका,के.जी.,15.0,25.0,20.0
2026-04-28,सखरखण्ड,के.जी.,70.0,80.0,75.0
2026-04-28,सजिवन,के.जी.,100.0,120.0,110.0
2026-04-28,सिताके च्याउ,के.जी.,800.0,1000.0,900.0
2026-04-28,सेतो मूला(हाइब्रीड),केजी,15.0,30.0,21.25
2026-04-28,सेलरी,के.जी.,160.0,180.0,170.0
2026-04-28,सौफको साग,के.जी.,70.0,80.0,75.0
2026-04-28,स्कूस,के.जी.,60.0,70.0,65.0
2026-04-28,स्थानीय काउली(ज्यापु),केजी,30.0,40.0,35.0
2026-04-28,हरियो धनिया,के.जी.,50.0,80.0,65.0
2026-04-28,हरियो फर्सी(डल्लो),केजी,15.0,25.0,21.25
2026-04-29,अदुवा,के.जी.,80.0,100.0,90.0
2026-04-29,आलु रातो(भारतीय),के जी,22.0,24.0,23.0
2026-04-29,आलु रातो(लाम्चो),के.जी.,22.0,27.0,25.0
2026-04-29,इमली,के.जी.,170.0,180.0,175.0
2026-04-29,काउली स्थानिय,के.जी.,20.0,30.0,25.0
2026-04-29,काक्रो(लोकल),के.जी.,35.0,50.0,42.5
2026-04-29,काक्रो(लोकलक्रस),के.जी.,50.0,60.0,55.0
2026-04-29,काक्रो(हाइब्रीड),के जी,15.0,25.0,20.0
2026-04-29,किवि,केजी,400.0,450.0,425.0
2026-04-29,कुरीलो,के.जी.,400.0,500.0,450.0
2026-04-29,कोइरालो,के.जी.,270.0,300.0,285.0
2026-04-29,खुर्सानी हरियो(बुलेट),के जी,50.0,60.0,55.0
2026-04-29,खुर्सानी हरियो(माछे),के जी,50.0,60.0,55.0
2026-04-29,खुर्सानी हरियो(लाम्चो),के जी,50.0,80.0,68.33
2026-04-29,खु्र्सानी सुकेको,के.जी.,400.0,450.0,425.0
2026-04-29,गाजर(तराई),केजी,20.0,30.0,25.0
2026-04-29,गाजर(लोकल),के.जी.,40.0,60.0,50.0
2026-04-29,गान्टे मूला,के.जी.,40.0,50.0,45.0
2026-04-29,गुन्दुक,के.जी.,250.0,300.0,275.0
2026-04-29,गोलभेडा ठूलो(भारतीय),केजी,90.0,110.0,100.0
2026-04-29,गोलभेडा सानो(तराई),के जी,50.0,60.0,55.0
2026-04-29,गोलभेडा सानो(भारतीय),के जी,50.0,60.0,55.0
2026-04-29,गोलभेडा सानो(लोकल),के.जी.,60.0,70.0,65.0
2026-04-29,ग्याठ कोबी,के.जी.,40.0,50.0,45.0
2026-04-29,घिउ सिमी(राजमा),केजी,70.0,90.0,80.0
2026-04-29,घिउ सिमी(लोकल),के.जी.,15.0,30.0,22.5
2026-04-29,घिउ सिमी(हाइब्रीड),केजी,25.0,35.0,30.0
2026-04-29,घिरौला,के.जी.,25.0,35.0,30.0
2026-04-29,चमसूरको साग,के.जी.,60.0,70.0,65.0
2026-04-29,चिचिण्डो,के.जी.,25.0,30.0,27.5
2026-04-29,च्याउ(कन्य),के.जी.,180.0,200.0,190.0
2026-04-29,च्याउ(डल्ले),के जी,400.0,450.0,425.0
2026-04-29,जिरीको साग,के.जी.,80.0,90.0,85.0
2026-04-29,टाटे सिमी,के.जी.,100.0,110.0,105.0
2026-04-29,तरुल,के.जी.,80.0,100.0,90.0
2026-04-29,तामा,के.जी.,140.0,160.0,150.0
2026-04-29,तितो करेला,के.जी.,20.0,40.0,29.17
2026-04-29,तोफु,के.जी.,130.0,150.0,140.0
2026-04-29,तोरीको साग,के.जी.,20.0,30.0,25.0
2026-04-29,नासपाती(चाइनिज),केजी,230.0,250.0,240.0
2026-04-29,न्यूरो,के.जी.,70.0,80.0,75.0
2026-04-29,परवर(तराई),केजी,60.0,70.0,65.0
2026-04-29,परवर(लोकल),के.जी.,60.0,70.0,65.0
2026-04-29,पार्सले,के.जी.,250.0,300.0,275.0
2026-04-29,पालूगो साग,के.जी.,60.0,70.0,65.0
2026-04-29,पिंडालू,के.जी.,40.0,50.0,45.0
2026-04-29,पुदीना,के.जी.,100.0,110.0,105.0
2026-04-29,प्याज सुकेको (भारतीय),के.जी.,35.0,37.0,36.0
2026-04-29,प्याज हरियो,के.जी.,60.0,80.0,72.5
2026-04-29,फर्सी पाकेको,के.जी.,55.0,60.0,57.5
2026-04-29,फर्सी हरियो(लाम्चो),के.जी.,15.0,25.0,20.0
2026-04-29,बन्दा(तराई),केजी,20.0,35.0,27.5
2026-04-29,बन्दा(लोकल),के.जी.,30.0,40.0,35.0
2026-04-29,बरेला,के.जी.,60.0,70.0,65.0
2026-04-29,बोडी(तने),के.जी.,50.0,70.0,60.0
2026-04-29,ब्रोकाउली,के.जी.,50.0,80.0,65.0
2026-04-29,भटमासकोशा,के.जी.,150.0,180.0,165.0
2026-04-29,भन्टा डल्लो,के.जी.,40.0,50.0,45.0
2026-04-29,भन्टा लाम्चो,के.जी.,30.0,40.0,35.0
2026-04-29,भिण्डी,के.जी.,40.0,60.0,50.0
2026-04-29,भेडे खु्र्सानी,के.जी.,70.0,90.0,77.5
2026-04-29,मटरकोशा,के.जी.,30.0,50.0,40.0
2026-04-29,मेथीको साग,के.जी.,60.0,70.0,65.0
2026-04-29,राजा च्याउ,के.जी.,280.0,300.0,290.0
2026-04-29,रातो बन्दा,के.जी.,40.0,50.0,45.0
2026-04-29,रायो साग,के.जी.,30.0,50.0,43.33
2026-04-29,लसुन सुकेको चाइनिज,के.जी.,190.0,200.0,195.0
2026-04-29,लसुन सुकेको नेपाली,के.जी.,100.0,120.0,110.0
2026-04-29,लसुन हरियो,के.जी.,130.0,150.0,140.0
2026-04-29,लौका,के.जी.,15.0,30.0,23.75
